,ADMINISTERING_IC,APPLICATION_TYPE,BUDGET_START,BUDGET_END,CORE_PROJECT_NUM,FY,SUPPORT_YEAR,TOTAL_COST,PMID,PubDate,PubTypeList,FullJournalName,GRID,GR_Star_year,GR_End_year,GR_Total_year,Pub_year,time_to_pub
8132,RR,1,9/1/10,6/30/11,P30RR031155,2010,1,1098750.0,21555557,2011 May 24,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,P30RR031155,2010,2011,1,2011,1
8133,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,24752819,2014 Jun,['Journal Article'],Journal of biomolecular NMR,P30RR031160,2010,2011,1,2014,4
8134,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,24752819,2014 Jun,['Journal Article'],Journal of biomolecular NMR,P30RR031160,2010,2011,1,2014,4
8135,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,23402263,2013 Sep 17,"['Journal Article', 'Review']",Accounts of chemical research,P30RR031160,2010,2011,1,2013,3
8136,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,23286322,2013 Jan 30,['Journal Article'],Journal of the American Chemical Society,P30RR031160,2010,2011,1,2013,3
8137,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,23286322,2013 Jan 30,['Journal Article'],Journal of the American Chemical Society,P30RR031160,2010,2011,1,2013,3
8138,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,23039592,2012 Oct 7,['Journal Article'],The Journal of chemical physics,P30RR031160,2010,2011,1,2012,2
8139,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,22667827,2012 Jun 28,['Journal Article'],The journal of physical chemistry. B,P30RR031160,2010,2011,1,2012,2
8140,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,22667827,2012 Jun 28,['Journal Article'],The journal of physical chemistry. B,P30RR031160,2010,2011,1,2012,2
8141,RR,1,9/10/10,8/31/11,P30RR031160,2010,1,1146392.0,21842875,2011 Oct 17,['Journal Article'],Inorganic chemistry,P30RR031160,2010,2011,1,2011,1
8142,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,26309135,2015 Sep 18,['Journal Article'],The Journal of organic chemistry,P41GM086190,2010,2011,1,2015,5
8143,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,24788091,2014 Jun 6,['Journal Article'],The Journal of organic chemistry,P41GM086190,2010,2011,1,2014,4
8144,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,23912086,2013 Sep 28,['Journal Article'],Organic & biomolecular chemistry,P41GM086190,2010,2011,1,2013,3
8145,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,23718233,2013 Jun 7,['Journal Article'],Organic letters,P41GM086190,2010,2011,1,2013,3
8146,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,22746181,2012 Aug 13,['Journal Article'],ACS combinatorial science,P41GM086190,2010,2011,1,2012,2
8147,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,22622388,2012 Aug,['Journal Article'],Molecular diversity,P41GM086190,2010,2011,1,2012,2
8148,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,22356134,2012 Mar 2,['Journal Article'],Organic letters,P41GM086190,2010,2011,1,2012,2
8149,GM,1,8/5/10,5/31/11,P41GM086190,2010,1,390736.0,22330239,2012 Mar 12,['Letter'],ACS combinatorial science,P41GM086190,2010,2011,1,2012,2
8150,GM,1,6/1/10,5/31/11,P41GM089153,2010,1,365002.0,24552208,2014 Mar 21,['Journal Article'],The Journal of organic chemistry,P41GM089153,2010,2011,1,2014,4
8151,GM,1,6/1/10,5/31/11,P41GM089153,2010,1,365002.0,24070216,2013 Oct 4,['Journal Article'],Organic letters,P41GM089153,2010,2011,1,2013,3
8152,GM,1,6/1/10,5/31/11,P41GM089153,2010,1,365002.0,24070117,2013 Oct 4,['Journal Article'],Organic letters,P41GM089153,2010,2011,1,2013,3
8153,GM,1,6/1/10,5/31/11,P41GM089153,2010,1,365002.0,23682712,2013 Jul 8,['Journal Article'],ACS combinatorial science,P41GM089153,2010,2011,1,2013,3
8154,GM,1,6/1/10,5/31/11,P41GM089153,2010,1,365002.0,22225535,2012 Mar 12,['Journal Article'],ACS combinatorial science,P41GM089153,2010,2011,1,2012,2
8155,GM,1,6/1/10,5/31/11,P41GM089153,2010,1,365002.0,21289284,2011 Apr 26,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,P41GM089153,2010,2011,1,2011,1
8156,HD,1,6/1/10,5/31/11,P41HD064556,2010,1,905690.0,26022975,2015,['Journal Article'],Cytogenetic and genome research,P41HD064556,2010,2011,1,2015,5
8157,HD,1,6/1/10,5/31/11,P41HD064556,2010,1,905690.0,25313157,2015 Jan,['Journal Article'],Nucleic acids research,P41HD064556,2010,2011,1,2015,5
8158,HD,1,6/1/10,5/31/11,P41HD064556,2010,1,905690.0,23125366,2013 Jan,['Journal Article'],Nucleic acids research,P41HD064556,2010,2011,1,2013,3
8159,HD,1,9/30/10,7/31/11,P41HD064559,2010,1,735667.0,25218377,2014,['Journal Article'],"Methods in molecular biology (Clifton, N.J.)",P41HD064559,2010,2011,1,2014,4
8160,HD,1,9/30/10,7/31/11,P41HD064559,2010,1,735667.0,24860996,2014,['Journal Article'],The International journal of developmental biology,P41HD064559,2010,2011,1,2014,4
8161,HD,1,9/30/10,7/31/11,P41HD064559,2010,1,735667.0,24166734,2014 Mar,['Journal Article'],Developmental dynamics : an official publication of the American Association of Anatomists,P41HD064559,2010,2011,1,2014,4
8162,HD,1,9/30/10,7/31/11,P41HD064559,2010,1,735667.0,24150938,2014 Jan,['Journal Article'],Nucleic acids research,P41HD064559,2010,2011,1,2014,4
8163,HD,1,9/30/10,7/31/11,P41HD064559,2010,1,735667.0,23264563,2013 May,['Journal Article'],Disease models & mechanisms,P41HD064559,2010,2011,1,2013,3
8164,RR,1,9/13/10,6/30/11,P41RR031228,2010,1,1604021.0,22916103,2012,['Journal Article'],PloS one,P41RR031228,2010,2011,1,2012,2
8166,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,23967108,2013,['Journal Article'],PloS one,P42ES016454,2010,2011,1,2013,3
8167,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,23967108,2013,['Journal Article'],PloS one,P42ES016454,2010,2011,1,2013,3
8168,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,26926653,2016 Feb 29,['Journal Article'],Environmental health : a global access science source,P42ES016454,2010,2011,1,2016,6
8169,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,26418635,2015,['Journal Article'],Epigenomics,P42ES016454,2010,2011,1,2015,5
8170,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,24898169,2014 Sep,['Journal Article'],Ground water,P42ES016454,2010,2011,1,2014,4
8171,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,24827772,2014 Aug,['Journal Article'],Epigenetics,P42ES016454,2010,2011,1,2014,4
8172,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,23750643,2013 Jun,['Journal Article'],Epigenomics,P42ES016454,2010,2011,1,2013,3
8173,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,22798698,2012 Oct,"['Journal Article', 'Review']",Journal of molecular endocrinology,P42ES016454,2010,2011,1,2012,2
8174,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,22798698,2012 Oct,"['Journal Article', 'Review']",Journal of molecular endocrinology,P42ES016454,2010,2011,1,2012,2
8175,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,22315426,2012 Mar 13,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,P42ES016454,2010,2011,1,2012,2
8176,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,22278941,2012 May,['Journal Article'],FASEB journal : official publication of the Federation of American Societies for Experimental Biology,P42ES016454,2010,2011,1,2012,2
8177,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,22215663,2012 Feb 17,['Journal Article'],The Journal of biological chemistry,P42ES016454,2010,2011,1,2012,2
8178,ES,1,4/12/10,3/31/11,P42ES016454,2010,1,2801600.0,21592505,2011 Oct,['Journal Article'],The Journal of pediatrics,P42ES016454,2010,2011,1,2011,1
8296,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26313703,2015 Dec,"['Journal Article', 'Review']",Environment international,P42ES017198,2010,2011,1,2015,5
8297,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26313703,2015 Dec,"['Journal Article', 'Review']",Environment international,P42ES017198,2010,2011,1,2015,5
8298,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26928861,2016 Mar 15,['Journal Article'],Environmental science & technology,P42ES017198,2010,2011,1,2016,6
8299,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26922411,2016 May,['Journal Article'],Environmental research,P42ES017198,2010,2011,1,2016,6
8300,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26855253,2016 Mar 15,['Journal Article'],Environmental science & technology,P42ES017198,2010,2011,1,2016,6
8301,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26761603,2016 Mar,['Journal Article'],Chemosphere,P42ES017198,2010,2011,1,2016,6
8302,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26422202,2015,['Journal Article'],PloS one,P42ES017198,2010,2011,1,2015,5
8303,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26344148,2016 Feb,['Journal Article'],Chemosphere,P42ES017198,2010,2011,1,2016,6
8304,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26317519,2015,['Journal Article'],PloS one,P42ES017198,2010,2011,1,2015,5
8305,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26317519,2015,['Journal Article'],PloS one,P42ES017198,2010,2011,1,2015,5
8306,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26115969,2015 Oct,['Journal Article'],Journal of the American Society for Mass Spectrometry,P42ES017198,2010,2011,1,2015,5
8307,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26100133,2015 Nov,['Journal Article'],Maternal and child health journal,P42ES017198,2010,2011,1,2015,5
8308,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26035660,2015 May 29,['Journal Article'],International journal of environmental research and public health,P42ES017198,2010,2011,1,2015,5
8309,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,26035660,2015 May 29,['Journal Article'],International journal of environmental research and public health,P42ES017198,2010,2011,1,2015,5
8310,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25961958,2015 May 19,['Journal Article'],Environmental science & technology,P42ES017198,2010,2011,1,2015,5
8311,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25913709,2015 Jun,['Journal Article'],Placenta,P42ES017198,2010,2011,1,2015,5
8312,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25913709,2015 Jun,['Journal Article'],Placenta,P42ES017198,2010,2011,1,2015,5
8313,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25897735,2015 Aug 15,['Journal Article'],The Science of the total environment,P42ES017198,2010,2011,1,2015,5
8314,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25815860,2015 Sep,['Journal Article'],Environmental health perspectives,P42ES017198,2010,2011,1,2015,5
8315,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25815860,2015 Sep,['Journal Article'],Environmental health perspectives,P42ES017198,2010,2011,1,2015,5
8316,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25634738,2015 Apr 15,['Journal Article'],The Science of the total environment,P42ES017198,2010,2011,1,2015,5
8317,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25619201,2015 Jan 26,['Journal Article'],Environmental health : a global access science source,P42ES017198,2010,2011,1,2015,5
8318,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25619201,2015 Jan 26,['Journal Article'],Environmental health : a global access science source,P42ES017198,2010,2011,1,2015,5
8319,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25596636,2015 Jan 17,['Journal Article'],Reproductive biology and endocrinology : RB&E,P42ES017198,2010,2011,1,2015,5
8320,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25596636,2015 Jan 17,['Journal Article'],Reproductive biology and endocrinology : RB&E,P42ES017198,2010,2011,1,2015,5
8321,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25522355,2015 Apr 1,['Journal Article'],The Science of the total environment,P42ES017198,2010,2011,1,2015,5
8322,ES,1,4/12/10,3/31/11,P42ES017198,2010,1,2441136.0,25435060,2015 Mar,['Journal Article'],International journal of hygiene and environmental health,P42ES017198,2010,2011,1,2015,5
8593,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,26876617,2016 Mar 15,['Journal Article'],Toxicology and applied pharmacology,P50AT006268,2010,2011,1,2016,6
8594,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,26792615,2016 Feb 15,['Journal Article'],Toxicology and applied pharmacology,P50AT006268,2010,2011,1,2016,6
8595,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,26682631,2016 Feb 1,['Journal Article'],Archives of biochemistry and biophysics,P50AT006268,2010,2011,1,2016,6
8596,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,26631549,2016 Jan,['Journal Article'],Steroids,P50AT006268,2010,2011,1,2016,6
8597,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,26555669,2016 Feb,['Journal Article'],Molecular nutrition & food research,P50AT006268,2010,2011,1,2016,6
8598,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,26316608,2015 Oct 9,['Journal Article'],Circulation research,P50AT006268,2010,2011,1,2015,5
8599,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,25825714,2015 Apr 14,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,P50AT006268,2010,2011,1,2015,5
8600,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,25820259,2015 Aug,['Journal Article'],Molecular nutrition & food research,P50AT006268,2010,2011,1,2015,5
8601,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,25749878,2015 Apr,['Journal Article'],Clinical & experimental metastasis,P50AT006268,2010,2011,1,2015,5
8602,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,25363786,2014,['Journal Article'],Nuclear receptor signaling,P50AT006268,2010,2011,1,2014,4
8603,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,25148825,2015 Jan,['Journal Article'],In vitro cellular & developmental biology. Animal,P50AT006268,2010,2011,1,2015,5
8604,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,25139563,2014 Nov,['Journal Article'],Journal of plant research,P50AT006268,2010,2011,1,2014,4
8605,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,24928704,2014 Oct,['Journal Article'],Journal of natural medicines,P50AT006268,2010,2011,1,2014,4
8606,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,24668689,2015 Mar,['Journal Article'],Molecular nutrition & food research,P50AT006268,2010,2011,1,2015,5
8607,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,24505128,2014 May,['Journal Article'],Molecular cancer research : MCR,P50AT006268,2010,2011,1,2014,4
8608,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,24361872,2014 Mar,['Journal Article'],Toxicological sciences : an official journal of the Society of Toxicology,P50AT006268,2010,2011,1,2014,4
8609,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,24096710,2013 Aug,['Journal Article'],Clinical & experimental metastasis,P50AT006268,2010,2011,1,2013,3
8610,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,24019066,2014 Feb,['Journal Article'],Biomedical chromatography : BMC,P50AT006268,2010,2011,1,2014,4
8611,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,23996382,2013 Nov,"['Journal Article', 'Review']",Hippocampus,P50AT006268,2010,2011,1,2013,3
8612,AT,1,9/1/10,8/31/11,P50AT006268,2010,1,1534904.0,23972114,2013 Sep 4,['Journal Article'],Journal of the American Chemical Society,P50AT006268,2010,2011,1,2013,3
8713,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26710108,2015,['Journal Article'],PloS one,P50AT006273,2010,2011,1,2015,5
8714,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26627478,2015 Dec 1,['Journal Article'],BMC molecular biology,P50AT006273,2010,2011,1,2015,5
8715,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26597826,2015 Nov 23,['Journal Article'],BMC molecular biology,P50AT006273,2010,2011,1,2015,5
8716,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26585972,2015 Dec,['Journal Article'],International immunopharmacology,P50AT006273,2010,2011,1,2015,5
8717,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26557704,2015,['Journal Article'],BioMed research international,P50AT006273,2010,2011,1,2015,5
8718,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26544640,2016 Jan 4,"['Journal Article', 'Review']",Journal of proteome research,P50AT006273,2010,2011,1,2016,6
8719,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26520095,2015 Oct 31,['Journal Article'],Journal of neuroinflammation,P50AT006273,2010,2011,1,2015,5
8720,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26096188,2015 Aug 22,['Journal Article'],Journal of ethnopharmacology,P50AT006273,2010,2011,1,2015,5
8721,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,26028422,2015 Jun 17,"['Evaluation Studies', 'Journal Article']",Journal of agricultural and food chemistry,P50AT006273,2010,2011,1,2015,5
8722,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,25979502,2015 May,"['Journal Article', 'Review']","Advances in nutrition (Bethesda, Md.)",P50AT006273,2010,2011,1,2015,5
8723,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,25902288,2015,['Journal Article'],PloS one,P50AT006273,2010,2011,1,2015,5
8724,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,25902288,2015,['Journal Article'],PloS one,P50AT006273,2010,2011,1,2015,5
8725,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,25420111,2014,['Journal Article'],PloS one,P50AT006273,2010,2011,1,2014,4
8726,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,25324465,2014,['Journal Article'],ASN neuro,P50AT006273,2010,2011,1,2014,4
8727,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,25281152,2015 Jan,['Journal Article'],Talanta,P50AT006273,2010,2011,1,2015,5
8728,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,25012655,2014 Sep 5,['Journal Article'],The Journal of biological chemistry,P50AT006273,2010,2011,1,2014,4
8729,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,24926564,2014 Jul 3,['Journal Article'],Journal of proteome research,P50AT006273,2010,2011,1,2014,4
8730,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,24587007,2014,['Journal Article'],PloS one,P50AT006273,2010,2011,1,2014,4
8731,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,24573693,2014 Aug,"['Journal Article', 'Review']",Molecular neurobiology,P50AT006273,2010,2011,1,2014,4
8732,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,24472655,2014 Jan 28,['Journal Article'],Journal of neuroinflammation,P50AT006273,2010,2011,1,2014,4
8733,AT,1,9/1/10,8/31/11,P50AT006273,2010,1,1523824.0,24376882,2013,['Journal Article'],PloS one,P50AT006273,2010,2011,1,2013,3
8881,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,26890478,2016,['Journal Article'],"Cell cycle (Georgetown, Tex.)",P50CA130810,2010,2011,1,2016,6
8882,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,26890478,2016,['Journal Article'],"Cell cycle (Georgetown, Tex.)",P50CA130810,2010,2011,1,2016,6
8883,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,26656874,2015 Dec 11,['Journal Article'],Scientific reports,P50CA130810,2010,2011,1,2015,5
8884,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,26585231,2015 Oct,['Journal Article'],"Neoplasia (New York, N.Y.)",P50CA130810,2010,2011,1,2015,5
8885,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,26585231,2015 Oct,['Journal Article'],"Neoplasia (New York, N.Y.)",P50CA130810,2010,2011,1,2015,5
8886,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,26133775,2015 Jul 1,"['Journal Article', 'Review']",Clinical cancer research : an official journal of the American Association for Cancer Research,P50CA130810,2010,2011,1,2015,5
8887,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,26133775,2015 Jul 1,"['Journal Article', 'Review']",Clinical cancer research : an official journal of the American Association for Cancer Research,P50CA130810,2010,2011,1,2015,5
8888,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,25732060,2015 Apr 3,['Journal Article'],Journal of proteome research,P50CA130810,2010,2011,1,2015,5
8889,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,25393578,2014 Dec 5,['Journal Article'],Journal of proteome research,P50CA130810,2010,2011,1,2014,4
8890,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,25117293,2014 Oct 1,['Journal Article'],Clinical cancer research : an official journal of the American Association for Cancer Research,P50CA130810,2010,2011,1,2014,4
8891,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,24714810,2014 Jun,['Journal Article'],Genome research,P50CA130810,2010,2011,1,2014,4
8892,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,24571389,2014 Apr 4,['Journal Article'],Journal of proteome research,P50CA130810,2010,2011,1,2014,4
8893,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,24550033,2014 Mar,"['Journal Article', 'Review']",Cancer discovery,P50CA130810,2010,2011,1,2014,4
8894,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,24550033,2014 Mar,"['Journal Article', 'Review']",Cancer discovery,P50CA130810,2010,2011,1,2014,4
8895,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,24285556,2014 Aug,['Journal Article'],Electrophoresis,P50CA130810,2010,2011,1,2014,4
8896,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,23892539,2013 Sep,"['Journal Article', 'Review']",Current opinion in gastroenterology,P50CA130810,2010,2011,1,2013,3
8897,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,23804422,2013 Aug 15,['Journal Article'],Clinical cancer research : an official journal of the American Association for Cancer Research,P50CA130810,2010,2011,1,2013,3
8898,CA,1,9/13/10,8/31/11,P50CA130810,2010,1,2193817.0,23804422,2013 Aug 15,['Journal Article'],Clinical cancer research : an official journal of the American Association for Cancer Research,P50CA130810,2010,2011,1,2013,3
